timestamp,temperature,humidity
timestamp,temperature,humidity
timestamp,temperature,humidity
2025-08-11 17:32:47,23.0,59.70000076293945
2025-08-11 17:32:48,22.899999618530273,59.70000076293945
2025-08-11 17:32:52,22.899999618530273,59.400001525878906
2025-08-11 17:32:53,23.0,59.400001525878906
2025-08-11 17:32:57,23.0,59.29999923706055
2025-08-11 17:33:01,23.0,59.20000076293945
2025-08-11 17:33:02,22.899999618530273,59.20000076293945
2025-08-11 17:33:06,22.899999618530273,59.099998474121094
2025-08-11 17:33:12,22.899999618530273,59.79999923706055
2025-08-11 17:33:17,22.899999618530273,61.20000076293945
2025-08-11 17:33:22,22.899999618530273,60.20000076293945
2025-08-11 17:33:27,22.899999618530273,59.900001525878906
2025-08-11 17:33:31,22.899999618530273,60.0
2025-08-11 17:33:36,22.899999618530273,60.599998474121094
2025-08-11 17:33:42,22.899999618530273,60.400001525878906
2025-08-11 17:33:47,22.899999618530273,59.900001525878906
2025-08-11 17:33:52,22.899999618530273,59.70000076293945
2025-08-11 17:33:57,22.899999618530273,59.900001525878906
2025-08-11 17:34:01,22.899999618530273,59.79999923706055
2025-08-11 17:34:07,22.899999618530273,59.599998474121094
2025-08-11 17:34:17,22.899999618530273,59.5
2025-08-11 17:34:33,22.899999618530273,59.599998474121094
2025-08-11 17:34:34,22.799999237060547,59.599998474121094
2025-08-11 17:35:02,22.799999237060547,60.0
2025-08-11 17:35:07,22.799999237060547,60.400001525878906
2025-08-11 17:35:12,22.799999237060547,60.29999923706055
2025-08-11 17:35:17,22.799999237060547,60.900001525878906
2025-08-11 17:35:22,22.799999237060547,60.70000076293945
2025-08-11 17:35:28,22.799999237060547,60.400001525878906
2025-08-11 17:35:32,22.799999237060547,61.0
2025-08-11 17:35:43,22.799999237060547,60.20000076293945
2025-08-11 17:35:52,22.799999237060547,60.099998474121094
2025-08-11 17:35:57,22.799999237060547,59.900001525878906
2025-08-11 17:36:02,22.799999237060547,60.400001525878906
2025-08-11 17:36:07,22.799999237060547,60.5
2025-08-11 17:36:12,22.799999237060547,60.099998474121094
2025-08-11 17:36:13,22.899999618530273,60.099998474121094
2025-08-11 17:36:17,22.899999618530273,60.400001525878906
2025-08-11 17:36:23,22.899999618530273,60.099998474121094
2025-08-11 17:36:24,22.799999237060547,60.099998474121094
2025-08-11 17:36:27,22.799999237060547,59.900001525878906
2025-08-11 17:36:28,22.899999618530273,59.900001525878906
2025-08-11 17:36:32,22.899999618530273,60.29999923706055
2025-08-11 17:36:38,22.899999618530273,60.400001525878906
2025-08-11 17:36:42,22.899999618530273,60.599998474121094
2025-08-11 17:36:47,22.899999618530273,60.70000076293945
2025-08-11 17:36:52,22.899999618530273,60.5
2025-08-11 17:36:57,22.899999618530273,60.0
2025-08-11 17:37:02,22.899999618530273,60.099998474121094
2025-08-11 17:37:03,23.0,60.099998474121094
2025-08-11 17:37:07,23.0,60.20000076293945
2025-08-11 17:37:12,23.0,60.29999923706055
2025-08-11 17:37:13,22.899999618530273,60.29999923706055
2025-08-11 17:37:18,22.899999618530273,60.400001525878906
