timestamp,gx,gy,gz
2025-08-20 16:19:06,-0.427,-0.122,-0.61
2025-08-20 16:19:06,-0.427,-0.122,-0.61
2025-08-20 16:19:06,-0.427,-0.122,-0.61
2025-08-20 16:19:06,-0.427,-0.122,-0.61
2025-08-20 16:19:06,-0.366,-0.183,-0.61
2025-08-20 16:19:06,-0.427,-0.122,-0.61
2025-08-20 16:19:06,-0.427,-0.122,-0.61
2025-08-20 16:19:07,-0.427,-0.122,-0.61
2025-08-20 16:19:07,-0.427,-0.122,-0.61
2025-08-20 16:19:07,-0.427,-0.122,-0.61
2025-08-20 16:19:07,-0.427,-0.122,-0.61
2025-08-20 16:19:07,-0.427,-0.122,-0.61
2025-08-20 16:19:07,-0.427,-0.122,-0.61
2025-08-20 16:19:07,-0.427,-0.122,-0.61
2025-08-20 16:19:07,-0.427,-0.183,-0.61
2025-08-20 16:19:08,-0.427,-0.183,-0.61
2025-08-20 16:19:08,-0.427,-0.183,-0.61
2025-08-20 16:19:08,-0.427,-0.122,-0.671
2025-08-20 16:19:08,-0.427,-0.122,-0.61
2025-08-20 16:19:08,-0.427,-0.122,-0.61
2025-08-20 16:19:08,-0.427,-0.122,-0.61
2025-08-20 16:19:08,-0.427,-0.122,-0.61
2025-08-20 16:19:08,-0.427,-0.183,-0.61
2025-08-20 16:19:09,-0.427,-0.122,-0.61
2025-08-20 16:19:09,-0.427,-0.122,-0.61
2025-08-20 16:19:09,-0.427,-0.122,-0.61
2025-08-20 16:19:09,-0.427,-0.122,-0.61
2025-08-20 16:19:09,-0.427,-0.122,-0.61
2025-08-20 16:19:09,-0.427,-0.122,-0.61
2025-08-20 16:19:09,-0.427,-0.122,-0.61
2025-08-20 16:19:09,-0.427,-0.122,-0.61
2025-08-20 16:19:10,-0.427,-0.122,-0.61
2025-08-20 16:19:10,-0.427,-0.122,-0.61
2025-08-20 16:19:10,-0.366,-0.122,-0.61
2025-08-20 16:19:10,-0.427,-0.122,-0.61
2025-08-20 16:19:10,-0.427,-0.122,-0.61
2025-08-20 16:19:10,-0.427,-0.183,-0.61
2025-08-20 16:19:10,-0.427,-0.122,-0.61
2025-08-20 16:19:10,-0.427,-0.122,-0.61
2025-08-20 16:19:11,-0.427,-0.183,-0.61
2025-08-20 16:19:11,-0.427,-0.122,-0.61
2025-08-20 16:19:11,-0.427,-0.122,-0.61
2025-08-20 16:19:11,-0.427,-0.122,-0.61
2025-08-20 16:19:11,-0.427,-0.122,-0.61
2025-08-20 16:19:11,-0.427,-0.122,-0.61
2025-08-20 16:19:11,-0.427,-0.122,-0.61
2025-08-20 16:19:11,-0.427,-0.122,-0.61
2025-08-20 16:19:12,-0.427,-0.122,-0.61
2025-08-20 16:19:12,-0.427,-0.122,-0.61
2025-08-20 16:19:12,-0.427,-0.122,-0.61
2025-08-20 16:19:12,-0.427,-0.122,-0.61
2025-08-20 16:19:12,-0.427,-0.122,-0.671
2025-08-20 16:19:12,-0.427,-0.122,-0.61
2025-08-20 16:19:12,-0.427,-0.122,-0.61
2025-08-20 16:19:12,-0.427,-0.122,-0.61
2025-08-20 16:19:13,-0.427,-0.183,-0.61
2025-08-20 16:19:13,-0.366,-0.183,-0.61
2025-08-20 16:19:13,-0.427,-0.122,-0.61
2025-08-20 16:19:13,-0.427,-0.122,-0.671
2025-08-20 16:19:13,-0.427,-0.122,-0.671
2025-08-20 16:19:13,-0.427,-0.122,-0.61
2025-08-20 16:19:13,-0.427,-0.122,-0.61
2025-08-20 16:19:13,-0.427,-0.122,-0.61
2025-08-20 16:19:13,-0.427,-0.122,-0.61
2025-08-20 16:19:14,-0.366,-0.122,-0.61
2025-08-20 16:19:14,-0.427,-0.122,-0.671
2025-08-20 16:19:14,-0.427,-0.183,-0.61
2025-08-20 16:19:14,-0.427,-0.122,-0.61
2025-08-20 16:19:14,-0.427,-0.122,-0.61
2025-08-20 16:19:14,-0.427,-0.122,-0.61
2025-08-20 16:19:14,-0.427,-0.122,-0.61
2025-08-20 16:19:14,-0.366,-0.122,-0.61
2025-08-20 16:19:15,-0.427,-0.122,-0.61
2025-08-20 16:19:15,-0.427,-0.122,-0.61
2025-08-20 16:19:15,-0.427,-0.122,-0.61
2025-08-20 16:19:15,-0.427,-0.122,-0.61
2025-08-20 16:19:15,-0.366,-0.122,-0.61
2025-08-20 16:19:15,-0.427,-0.122,-0.61
2025-08-20 16:19:15,-0.427,-0.122,-0.61
2025-08-20 16:19:15,-0.366,-0.183,-0.61
2025-08-20 16:19:16,-0.427,-0.122,-0.61
2025-08-20 16:19:16,-0.427,-0.122,-0.61
2025-08-20 16:19:16,-0.427,-0.122,-0.61
2025-08-20 16:19:16,-0.427,-0.122,-0.61
2025-08-20 16:19:16,-0.427,-0.122,-0.61
2025-08-20 16:19:16,-0.427,-0.122,-0.61
2025-08-20 16:19:16,-0.427,-0.183,-0.61
2025-08-20 16:19:16,-0.366,-0.122,-0.61
2025-08-20 16:19:17,-0.427,-0.122,-0.61
2025-08-20 16:19:17,-0.427,-0.122,-0.61
2025-08-20 16:19:17,-0.427,-0.122,-0.61
2025-08-20 16:19:17,-0.427,-0.122,-0.671
2025-08-20 16:19:17,-0.427,-0.122,-0.61
2025-08-20 16:19:17,-0.427,-0.122,-0.61
2025-08-20 16:19:17,-0.427,-0.122,-0.61
2025-08-20 16:19:17,-0.427,-0.122,-0.61
2025-08-20 16:19:18,-0.427,-0.122,-0.61
2025-08-20 16:19:18,-0.427,-0.122,-0.61
2025-08-20 16:19:18,-0.427,-0.122,-0.61
2025-08-20 16:19:18,-0.427,-0.122,-0.61
2025-08-20 16:19:18,-0.427,-0.122,-0.671
2025-08-20 16:19:18,-0.427,-0.122,-0.61
2025-08-20 16:19:18,-0.427,-0.122,-0.61
2025-08-20 16:19:18,-0.427,-0.183,-0.61
2025-08-20 16:19:19,-0.427,-0.183,-0.61
2025-08-20 16:19:19,-0.427,-0.122,-0.61
2025-08-20 16:19:19,-0.427,-0.122,-0.61
2025-08-20 16:19:19,-0.427,-0.183,-0.61
2025-08-20 16:19:19,-0.427,-0.183,-0.61
2025-08-20 16:19:19,-0.427,-0.122,-0.61
2025-08-20 16:19:19,-0.427,-0.122,-0.61
2025-08-20 16:19:19,-0.427,-0.122,-0.61
2025-08-20 16:19:20,-0.427,-0.122,-0.61
2025-08-20 16:19:20,-0.427,-0.122,-0.61
2025-08-20 16:19:20,-0.427,-0.122,-0.61
2025-08-20 16:19:20,-0.427,-0.122,-0.61
2025-08-20 16:19:20,-0.427,-0.122,-0.61
2025-08-20 16:19:20,-0.427,-0.122,-0.61
2025-08-20 16:19:20,-0.366,-0.122,-0.61
2025-08-20 16:19:21,-0.427,-0.122,-0.61
2025-08-20 16:19:21,-0.427,-0.183,-0.61
2025-08-20 16:19:21,-0.427,-0.122,-0.61
2025-08-20 16:19:21,-0.427,-0.122,-0.61
2025-08-20 16:19:21,-0.366,-0.122,-0.61
2025-08-20 16:19:21,-0.427,-0.122,-0.61
2025-08-20 16:19:21,-0.427,-0.122,-0.61
2025-08-20 16:19:21,-0.366,-0.122,-0.61
2025-08-20 16:19:22,-0.427,-0.122,-0.61
2025-08-20 16:19:22,-0.366,-0.122,-0.61
2025-08-20 16:19:22,-0.427,-0.183,-0.61
2025-08-20 16:19:22,-0.427,-0.183,-0.61
2025-08-20 16:19:22,-0.427,-0.122,-0.61
2025-08-20 16:19:22,-0.427,-0.122,-0.61
2025-08-20 16:19:22,-0.427,-0.122,-0.61
2025-08-20 16:19:22,-0.366,-0.122,-0.61
2025-08-20 16:19:23,-0.427,-0.122,-0.61
2025-08-20 16:19:23,-0.427,-0.122,-0.61
2025-08-20 16:19:23,-0.427,-0.122,-0.61
2025-08-20 16:19:23,-0.427,-0.122,-0.61
2025-08-20 16:19:23,-0.427,-0.122,-0.61
2025-08-20 16:19:23,-0.427,-0.122,-0.61
2025-08-20 16:19:23,-0.427,-0.183,-0.61
2025-08-20 16:19:23,-0.427,-0.122,-0.61
2025-08-20 16:19:24,-0.427,-0.122,-0.61
2025-08-20 16:19:24,-0.427,-0.122,-0.61
2025-08-20 16:19:24,-0.366,-0.122,-0.61
2025-08-20 16:19:24,-0.427,-0.122,-0.61
2025-08-20 16:19:24,-0.427,-0.122,-0.61
2025-08-20 16:19:24,-0.427,-0.122,-0.671
2025-08-20 16:19:24,-0.427,-0.122,-0.61
2025-08-20 16:19:24,-0.427,-0.122,-0.61
2025-08-20 16:19:25,-0.366,-0.122,-0.61
2025-08-20 16:19:25,-0.427,-0.122,-0.61
