timestamp,value
2025-09-17T00:39:48,-0.2837371826171875
2025-09-17T00:39:51,-0.2069549560546875
2025-09-17T00:39:54,-0.277130126953125
2025-09-17T00:39:57,-0.225006103515625
2025-09-17T00:40:00,-0.2891998291015625
2025-09-17T00:40:03,-0.2317962646484375
2025-09-17T00:40:06,0.3187103271484375
2025-09-17T00:40:09,0.6396942138671875
2025-09-17T00:40:13,-0.7644805908203125
2025-09-17T00:40:16,0.1186981201171875
2025-09-17T00:40:19,-0.0501861572265625
2025-09-17T00:40:22,0.3877716064453125
2025-09-17T00:40:25,0.187255859375
2025-09-17T00:40:28,0.134613037109375
2025-09-17T00:40:31,0.2806854248046875
2025-09-17T00:40:34,0.20928955078125
2025-09-17T00:40:37,0.1848602294921875
2025-09-17T00:40:40,0.1835174560546875
2025-09-17T00:40:44,0.1533203125
2025-09-17T00:40:47,0.1160430908203125
2025-09-17T00:40:50,0.0938720703125
2025-09-17T00:40:53,0.0876007080078125
2025-09-17T00:40:56,0.100555419921875
2025-09-17T00:40:59,0.0844879150390625
2025-09-17T00:41:02,0.0845947265625
2025-09-17T00:41:05,0.0868377685546875
2025-09-17T00:41:08,0.0930023193359375
2025-09-17T00:41:11,0.133056640625
2025-09-17T00:41:14,0.09759521484375
2025-09-17T00:41:18,0.095855712890625
2025-09-17T00:41:21,0.0889129638671875
2025-09-17T00:41:24,0.0984344482421875
2025-09-17T00:41:27,0.102996826171875
2025-09-17T00:41:30,0.0824432373046875
2025-09-17T00:41:33,0.0766143798828125
2025-09-17T00:41:36,0.10064697265625
2025-09-17T00:41:39,0.080352783203125
2025-09-17T00:41:42,0.0916290283203125
2025-09-17T00:41:45,0.0869140625
2025-09-17T00:41:48,0.1029815673828125
2025-09-17T00:41:52,0.090667724609375
2025-09-17T00:41:55,0.094635009765625
2025-09-17T00:41:58,0.09527587890625
2025-09-17T00:42:01,0.085235595703125
2025-09-17T00:42:04,0.07373046875
2025-09-17T00:42:07,0.0987548828125
2025-09-17T00:42:11,0.0857696533203125
2025-09-17T00:42:14,0.0770111083984375
2025-09-17T00:42:17,0.0957183837890625
2025-09-17T00:42:20,0.231414794921875
2025-09-17T00:42:24,0.18939208984375
2025-09-17T00:42:27,0.1708831787109375
2025-09-17T00:42:30,0.163330078125
2025-09-17T00:42:33,0.1709747314453125
2025-09-17T00:42:36,0.1657257080078125
2025-09-17T00:42:39,0.1710662841796875
2025-09-17T00:42:42,0.1686859130859375
2025-09-17T00:42:45,0.1678466796875
2025-09-17T00:42:48,0.16241455078125
2025-09-17T00:42:51,0.152374267578125
2025-09-17T00:42:54,0.1617889404296875
2025-09-17T00:42:58,0.16595458984375
2025-09-17T00:43:01,0.1042022705078125
2025-09-17T00:43:04,0.1254730224609375
2025-09-17T00:43:07,0.0587158203125
2025-09-17T00:43:10,0.0749664306640625
2025-09-17T00:43:13,0.085052490234375
2025-09-17T00:43:16,0.08746337890625
2025-09-17T00:43:19,0.0972442626953125
2025-09-17T00:43:22,0.10467529296875
2025-09-17T00:43:25,0.0907745361328125
2025-09-17T00:43:28,0.054412841796875
2025-09-17T00:43:32,0.0783843994140625
2025-09-17T00:43:35,0.065093994140625
2025-09-17T00:43:38,0.06671142578125
2025-09-17T00:43:41,0.08941650390625
2025-09-17T00:43:44,0.0735321044921875
2025-09-17T00:43:47,0.07342529296875
2025-09-17T00:43:50,0.0758514404296875
